,fighter,current_lose_streak,current_win_streak,avg_head_landed,avg_KD,avg_sig_str_landed,avg_td_landed,avg_total_str_landed,longest_winning_streak,losses,total_title_bouts,win_by_ko/tko,wins,stance,height_cms,reach_cms,weight_lbs,age,total_fights
1025,Efrain Escudero,4,0,17.875,0.5,30.75,1.0,57.375,2,5,1,1,3,Orthodox,175.26,177.8,155.0,29.0,8
1029,Tyron Woodley,0,1,11.66666667,0.833333333,25.0,0.5,40.66666667,2,2,0,4,4,Orthodox,175.26,187.96,170.0,32.0,6
1030,Thales Leites,0,4,16.66666667,0.333333333,21.41666667,1.9166666669999999,40.08333333,5,3,1,2,9,Orthodox,185.42,198.12,185.0,33.0,12
1032,Rafael Natal,0,1,21.09090909,0.363636364,37.18181818,2.090909091,64.72727273,3,5,0,0,6,Orthodox,182.88,193.04,185.0,32.0,11
1034,Kenny Robertson,0,2,20.33333333,0.0,32.33333333,1.0,64.0,2,3,0,0,3,Orthodox,177.8,187.96,170.0,30.0,6
1041,Donald Cerrone,0,6,19.0625,0.5,43.25,0.75,51.1875,6,3,0,4,13,Orthodox,185.42,185.42,155.0,31.0,16
1047,Jon Jones,0,11,30.86666667,0.26666666699999997,54.93333333,2.0,69.06666667,11,1,8,4,14,Orthodox,193.04,213.36,205.0,27.0,15
1048,Donald Cerrone,0,5,19.93333333,0.533333333,43.66666667,0.7333333329999999,51.0,5,3,0,4,12,Orthodox,185.42,185.42,155.0,31.0,15
1049,Brad Tavares,2,0,24.6,0.1,41.1,1.3,56.2,5,3,0,1,7,Orthodox,185.42,187.96,185.0,27.0,10
1051,Shawn Jordan,0,1,21.42857143,0.14285714300000002,25.71428571,0.7142857140000001,37.28571429,2,3,0,4,4,Southpaw,182.88,190.5,260.0,30.0,7
1052,Evan Dunham,3,0,46.76923077,0.153846154,54.69230769,1.230769231,70.23076923,4,6,0,1,7,Southpaw,177.8,177.8,155.0,33.0,13
1054,Lyoto Machida,1,0,17.5,0.666666667,32.44444444,0.7777777779999999,43.61111111,8,5,5,5,13,Southpaw,185.42,187.96,185.0,36.0,18
1055,Renan Barao,1,0,33.875,0.375,52.125,1.25,65.625,7,1,5,2,7,Orthodox,167.64,177.8,135.0,27.0,8
1056,Erick Silva,1,0,8.375,0.25,14.0,0.25,18.0,1,4,0,2,4,Orthodox,182.88,187.96,170.0,30.0,8
1061,Junior Dos Santos,1,0,33.83333333,0.916666667,48.75,0.333333333,55.33333333,9,2,4,8,10,Orthodox,193.04,195.58,238.0,30.0,12
1062,Rafael Dos Anjos,0,2,17.4375,0.3125,30.4375,1.75,49.3125,5,5,0,3,11,Southpaw,172.72,177.8,170.0,30.0,16
1063,Alistair Overeem,1,0,19.8,0.8,38.6,0.2,59.6,1,3,0,1,2,Orthodox,193.04,203.2,265.0,34.0,5
1064,John Moraga,0,1,11.66666667,0.166666667,24.5,0.5,36.0,2,2,1,1,4,Orthodox,167.64,167.64,125.0,30.0,6
1066,Anthony Pettis,0,4,9.0,0.4,14.2,1.2,33.6,4,1,1,2,4,Orthodox,177.8,182.88,170.0,27.0,5
1067,Travis Browne,1,0,12.5,0.4,21.0,0.7,25.7,3,3,0,5,7,Orthodox,198.12,200.66,255.0,32.0,10
1069,Tony Ferguson,0,3,21.42857143,0.28571428600000004,32.0,0.571428571,40.71428571,3,1,1,2,6,Orthodox,180.34,193.04,155.0,30.0,7
1070,Urijah Faber,0,1,30.1,0.2,41.6,1.8,60.9,4,3,3,0,7,Orthodox,167.64,170.18,135.0,35.0,10
1074,Frankie Edgar,0,2,41.125,0.125,62.375,3.0625,89.1875,5,5,7,3,11,Orthodox,167.64,172.72,145.0,33.0,16
1075,Joseph Benavidez,0,1,18.11111111,0.444444444,35.88888889,0.8888888890000001,43.11111111,3,2,2,3,7,Southpaw,162.56,165.1,125.0,30.0,9
1076,Matt Wiman,1,0,23.42857143,0.071428571,32.5,1.714285714,50.57142857,4,5,0,2,9,Orthodox,177.8,172.72,155.0,31.0,14
1079,Fabricio Werdum,0,4,30.25,0.125,45.625,0.625,59.125,4,2,0,3,6,Orthodox,193.04,195.58,231.0,37.0,8
1080,Ricardo Lamas,0,1,11.83333333,0.166666667,27.83333333,1.333333333,45.33333333,4,1,1,2,5,Orthodox,172.72,180.34,145.0,32.0,6
1089,Robert Whittaker,0,1,45.6,0.6,53.8,0.4,60.8,2,2,1,1,3,Orthodox,182.88,185.42,185.0,23.0,5
1090,Soa Palelei,1,0,11.0,0.0,15.6,1.4,46.0,3,2,0,3,3,Orthodox,193.04,205.74,265.0,37.0,5
1092,Anthony Perosh,1,0,11.88888889,0.222222222,14.55555556,0.8888888890000001,20.11111111,3,5,0,2,4,Orthodox,190.5,190.5,205.0,42.0,9
1093,Jose Aldo,0,6,39.0,0.333333333,54.33333333,2.0,69.33333333,6,0,6,2,6,Orthodox,170.18,177.8,145.0,28.0,6
1094,Fabio Maldonado,1,0,47.875,0.125,74.5,0.375,109.25,3,4,0,1,4,Orthodox,185.42,190.5,205.0,34.0,8
1095,Darren Elkins,1,0,21.6,0.1,27.0,1.3,61.9,5,3,0,2,7,Orthodox,177.8,180.34,145.0,30.0,10
1098,Rory MacDonald,0,2,34.4,0.0,47.3,2.0,61.3,5,2,0,2,8,Orthodox,182.88,193.04,170.0,25.0,10
1099,Raphael Assuncao,0,6,25.85714286,0.14285714300000002,43.85714286,1.285714286,54.85714286,6,1,0,1,6,Orthodox,165.1,167.64,135.0,32.0,7
1104,Daron Cruickshank,1,0,18.25,0.625,32.625,0.875,39.75,2,3,0,3,5,Switch,172.72,182.88,155.0,29.0,8
1109,Dennis Siver,2,0,22.94117647,0.41176470600000004,39.94117647,0.588235294,73.05882353,4,7,0,3,10,Orthodox,167.64,177.8,145.0,35.0,17
1113,Demetrious Johnson,0,6,28.9,0.2,69.0,4.0,104.8,6,2,6,1,8,Orthodox,160.02,167.64,125.0,28.0,10
1114,Donald Cerrone,0,4,18.92857143,0.5,40.5,0.7857142859999999,47.42857143,4,3,0,4,11,Orthodox,185.42,185.42,155.0,31.0,14
1117,Jorge Masvidal,0,2,29.0,0.0,46.4,2.0,77.6,2,1,0,0,4,Orthodox,180.34,187.96,170.0,29.0,5
1118,Manvel Gamburyan,2,0,12.90909091,0.0,19.63636364,2.090909091,37.45454545,2,7,1,0,4,Orthodox,165.1,170.18,135.0,33.0,11
1119,Mark Hunt,2,0,31.42857143,0.571428571,36.0,0.857142857,62.28571429,4,3,0,3,4,Orthodox,177.8,182.88,265.0,40.0,7
1120,Myles Jury,0,5,19.8,0.2,28.2,2.4,46.8,5,0,0,1,5,Orthodox,177.8,185.42,145.0,25.0,5
1121,Yoshihiro Akiyama,4,0,27.6,0.0,33.2,2.0,47.0,1,4,0,0,1,Orthodox,177.8,185.42,170.0,39.0,5
1127,Maximo Blanco,0,1,23.0,0.2,35.8,1.4,60.2,1,3,0,0,2,Orthodox,172.72,180.34,145.0,30.0,5
1128,Gleison Tibau,0,1,18.09090909,0.090909091,22.63636364,3.4090909089999997,49.27272727,3,8,0,1,14,Southpaw,177.8,180.34,155.0,30.0,22
1131,Iuri Alcantara,0,2,18.5,0.25,24.375,1.25,46.875,2,3,0,2,5,Southpaw,175.26,180.34,135.0,34.0,8
1133,Godofredo Pepey,0,1,9.0,0.2,16.0,0.2,42.2,1,3,1,1,2,Orthodox,170.18,185.42,145.0,27.0,5
1134,Francisco Trinaldo,1,0,12.14285714,0.28571428600000004,24.71428571,0.7142857140000001,36.0,2,3,0,1,4,Southpaw,175.26,177.8,155.0,36.0,7
1135,Rani Yahya,2,0,9.142857142999999,0.0,14.71428571,1.857142857,59.71428571,3,3,0,0,4,Orthodox,167.64,170.18,135.0,30.0,7
1137,Matt Mitrione,0,1,18.6,0.7,25.9,0.0,30.2,5,3,0,6,7,Switch,190.5,200.66,265.0,36.0,10
1138,Joe Lauzon,0,1,15.3125,0.125,17.4375,1.3125,25.5,3,6,0,2,10,Orthodox,177.8,180.34,155.0,30.0,16
1139,John Moraga,1,0,13.6,0.2,28.6,0.6,40.6,2,2,1,1,3,Orthodox,167.64,167.64,125.0,30.0,5
1140,Al Iaquinta,1,0,34.8,0.2,47.0,1.4,52.4,3,2,1,0,3,Orthodox,177.8,177.8,155.0,27.0,5
1141,Rafael Natal,2,0,22.6,0.4,37.3,2.1,66.6,3,5,0,0,5,Orthodox,182.88,193.04,185.0,31.0,10
1143,TJ Dillashaw,0,2,36.25,0.5,53.375,1.5,70.125,4,2,2,3,6,Orthodox,167.64,170.18,125.0,28.0,8
1144,Tony Ferguson,0,2,23.33333333,0.333333333,33.5,0.666666667,35.66666667,3,1,1,2,5,Orthodox,180.34,193.04,155.0,30.0,6
1147,Max Holloway,0,2,42.875,0.625,62.125,0.0,66.0,3,3,0,2,5,Orthodox,180.34,175.26,155.0,22.0,8
1150,Neil Magny,0,3,24.83333333,0.166666667,38.83333333,2.166666667,66.33333333,3,2,0,1,4,Orthodox,190.5,203.2,170.0,27.0,6
1152,Ben Saunders,2,0,14.0,0.28571428600000004,26.71428571,0.14285714300000002,56.14285714,3,3,0,2,4,Orthodox,187.96,195.58,170.0,31.0,7
1154,Michael Bisping,1,0,36.9,0.2,49.35,1.3,65.55,4,6,1,8,14,Orthodox,185.42,190.5,185.0,35.0,20
1155,Tyron Woodley,1,0,12.4,0.8,27.4,0.6,46.2,2,2,0,3,3,Orthodox,175.26,187.96,170.0,32.0,5
1158,Ryan Bader,0,2,18.21428571,0.428571429,26.85714286,2.142857143,50.92857143,5,4,1,3,10,Orthodox,187.96,187.96,205.0,31.0,14
1159,Tim Boetsch,1,0,16.5,0.214285714,29.85714286,1.285714286,47.78571429,4,6,0,3,8,Orthodox,182.88,187.96,185.0,33.0,14
1160,Shawn Jordan,2,0,20.33333333,0.166666667,24.66666667,0.333333333,30.66666667,2,3,0,3,3,Southpaw,182.88,190.5,260.0,29.0,6
1161,Thiago Tavares,0,1,12.57142857,0.0,19.14285714,2.285714286,60.0,2,6,0,1,8,Orthodox,170.18,172.72,145.0,29.0,14
1165,Robbie Lawler,0,1,30.5,0.583333333,38.33333333,1.166666667,47.91666667,3,4,1,5,8,Southpaw,180.34,187.96,170.0,32.0,12
1166,Anthony Johnson,0,1,13.58333333,0.666666667,21.5,1.25,43.58333333,3,4,0,6,8,Orthodox,187.96,198.12,205.0,30.0,12
1171,Donald Cerrone,0,3,19.15384615,0.46153846200000004,40.76923077,0.846153846,47.92307692,4,3,0,3,10,Orthodox,185.42,185.42,155.0,31.0,13
1172,Edson Barboza,1,0,15.88888889,0.7777777779999999,38.66666667,0.444444444,39.33333333,4,2,0,4,7,Orthodox,180.34,190.5,155.0,28.0,9
1173,Rick Story,1,0,22.46666667,0.333333333,42.26666667,2.333333333,66.53333333,6,6,0,2,9,Southpaw,175.26,180.34,170.0,29.0,15
1174,John Lineker,1,0,27.33333333,1.0,48.16666667,0.333333333,60.16666667,4,2,0,3,4,Orthodox,160.02,170.18,135.0,24.0,6
1176,Gleison Tibau,1,0,17.19047619,0.095238095,21.61904762,3.380952381,47.47619048,3,8,0,1,13,Southpaw,177.8,180.34,155.0,30.0,21
1178,Frankie Edgar,0,1,38.8,0.133333333,60.53333333,3.066666667,84.53333333,5,5,7,2,10,Orthodox,167.64,172.72,145.0,32.0,15
1181,Chris Weidman,0,7,20.42857143,0.428571429,25.28571429,2.142857143,43.85714286,7,0,2,3,7,Orthodox,187.96,198.12,185.0,30.0,7
1184,Urijah Faber,1,0,31.66666667,0.222222222,44.0,1.4444444440000002,63.11111111,4,3,3,0,6,Orthodox,167.64,170.18,135.0,35.0,9
1185,Kenny Robertson,0,1,15.2,0.0,24.8,0.6,49.8,1,3,0,0,2,Orthodox,177.8,187.96,170.0,30.0,5
1187,Cub Swanson,0,5,25.16666667,0.666666667,35.83333333,1.0,42.83333333,5,1,0,4,5,Orthodox,172.72,177.8,145.0,30.0,6
1190,Ricardo Lamas,1,0,12.2,0.2,26.8,1.2,44.4,4,1,1,2,4,Orthodox,172.72,180.34,145.0,32.0,5
1196,Neil Magny,0,2,24.0,0.0,40.6,2.2,73.4,2,2,0,0,3,Orthodox,190.5,203.2,170.0,26.0,5
1198,Demetrious Johnson,0,5,26.44444444,0.222222222,61.88888889,4.444444444,98.22222222,5,2,5,1,7,Orthodox,160.02,167.64,125.0,27.0,9
1199,Rory MacDonald,0,1,35.0,0.0,47.11111111,2.111111111,57.33333333,5,2,0,2,7,Orthodox,182.88,193.04,170.0,24.0,9
1200,Ryan Bader,0,1,17.92307692,0.46153846200000004,24.84615385,1.769230769,46.61538462,5,4,1,3,9,Orthodox,187.96,187.96,205.0,31.0,13
1201,Andrei Arlovski,0,3,12.14285714,0.571428571,20.78571429,0.14285714300000002,27.57142857,6,4,5,7,10,Orthodox,190.5,195.58,240.0,35.0,14
1203,Yves Jabouin,1,0,15.14285714,0.14285714300000002,30.71428571,0.7142857140000001,41.14285714,3,3,0,0,4,Orthodox,170.18,172.72,135.0,35.0,7
1204,Benson Henderson,0,1,29.66666667,0.222222222,62.33333333,2.777777778,101.88888890000001,7,1,5,0,8,Southpaw,175.26,177.8,170.0,30.0,9
1205,Diego Sanchez,2,0,26.1,0.3,36.0,1.25,48.0,6,7,2,5,13,Southpaw,177.8,182.88,170.0,32.0,20
1206,John Dodson,0,1,25.0,1.2,41.0,0.6,45.4,3,1,2,3,4,Orthodox,160.02,167.64,135.0,29.0,5
1207,Rafael Dos Anjos,1,0,17.42857143,0.214285714,30.92857143,1.857142857,51.28571429,5,5,0,1,9,Southpaw,172.72,177.8,170.0,29.0,14
1208,Scott Jorgensen,3,0,25.0,0.0,37.5,1.0,47.25,2,5,0,1,3,Orthodox,165.1,167.64,135.0,31.0,8
1211,Stipe Miocic,0,2,39.0,0.166666667,54.16666667,1.5,70.83333333,3,1,0,2,5,Orthodox,193.04,203.2,240.0,31.0,6
1212,Demian Maia,2,0,14.5,0.0,20.44444444,2.277777778,48.72222222,5,6,1,1,12,Southpaw,185.42,182.88,170.0,36.0,18
1219,Robbie Lawler,1,0,28.09090909,0.545454545,35.63636364,1.2727272729999999,45.72727273,3,4,1,4,7,Southpaw,180.34,187.96,170.0,32.0,11
1220,Takeya Mizugaki,0,4,43.0,0.25,59.5,2.0,87.375,4,2,0,1,6,Orthodox,170.18,172.72,135.0,30.0,8
1222,Tony Ferguson,0,1,21.0,0.2,32.6,0.6,34.8,3,1,1,1,4,Orthodox,180.34,193.04,155.0,30.0,5
1223,Sam Sicilia,1,0,17.2,0.0,24.6,0.6,30.8,1,3,0,2,2,Orthodox,172.72,170.18,145.0,28.0,5
1224,Matt Brown,0,6,16.625,0.4375,29.75,0.9375,48.4375,6,5,0,8,11,Orthodox,182.88,190.5,170.0,33.0,16
1225,Costas Philippou,2,0,23.0,0.5,27.5,0.375,42.0,5,3,0,2,5,Orthodox,180.34,185.42,185.0,34.0,8
1228,Chris Cariaso,0,2,32.33333333,0.0,51.33333333,0.8888888890000001,71.44444444,3,3,0,1,6,Southpaw,160.02,160.02,125.0,32.0,9
1229,Ed Herman,1,0,16.0,0.133333333,26.13333333,1.9333333330000002,58.53333333,3,7,1,2,8,Orthodox,185.42,195.58,205.0,33.0,15
1232,Jon Jones,0,10,26.78571429,0.28571428600000004,49.0,1.928571429,62.71428571,10,1,7,4,13,Orthodox,193.04,213.36,205.0,26.0,14
1234,Jim Miller,0,1,17.5,0.1875,27.3125,1.4375,43.9375,7,4,0,2,12,Southpaw,172.72,180.34,155.0,30.0,16
1235,Max Holloway,0,1,44.57142857,0.7142857140000001,64.28571429,0.0,67.28571429,3,3,0,2,4,Orthodox,180.34,175.26,155.0,22.0,7
1236,Joseph Benavidez,1,0,19.875,0.5,39.25,1.0,46.75,3,2,2,3,6,Southpaw,162.56,165.1,125.0,29.0,8
1237,Takanori Gomi,1,0,19.85714286,0.28571428600000004,32.28571429,0.14285714300000002,44.14285714,2,4,0,2,3,Southpaw,170.18,177.8,155.0,35.0,7
1238,Danny Castillo,1,0,23.11111111,0.111111111,35.44444444,3.0,57.44444444,3,3,0,1,6,Orthodox,175.26,180.34,155.0,34.0,9
1239,Fabricio Werdum,0,3,22.85714286,0.14285714300000002,34.85714286,0.428571429,43.14285714,3,2,0,3,5,Orthodox,193.04,195.58,231.0,36.0,7
1241,Donald Cerrone,0,2,20.25,0.41666666700000005,43.25,0.916666667,51.0,4,3,0,3,9,Orthodox,185.42,185.42,155.0,31.0,12
1242,Thiago Alves,1,0,19.76470588,0.588235294,33.82352941,0.647058824,50.29411765,7,6,1,6,11,Orthodox,175.26,177.8,170.0,30.0,17
1247,Patrick Cote,0,2,16.35714286,0.28571428600000004,25.92857143,0.28571428600000004,37.07142857,4,8,2,2,6,Orthodox,180.34,180.34,170.0,34.0,14
1248,Dustin Poirier,0,2,33.66666667,0.333333333,47.66666667,1.222222222,59.55555556,4,2,0,1,7,Southpaw,175.26,182.88,155.0,25.0,9
1251,George Roop,1,0,22.3,0.2,36.1,0.6,75.3,2,6,0,2,4,Orthodox,185.42,182.88,135.0,32.0,10
1252,Mark Bocek,1,0,13.91666667,0.0,23.08333333,2.75,55.58333333,3,5,0,0,7,Orthodox,172.72,190.5,155.0,32.0,12
1254,Clay Guida,1,0,17.22222222,0.166666667,27.44444444,2.833333333,56.5,4,8,0,1,10,Orthodox,170.18,177.8,155.0,32.0,18
1255,Ramsey Nijem,0,1,19.85714286,0.14285714300000002,25.28571429,3.0,56.71428571,3,3,1,1,4,Orthodox,180.34,190.5,155.0,26.0,7
1257,Thales Leites,0,2,18.4,0.2,23.4,2.3,45.3,5,3,1,0,7,Orthodox,185.42,198.12,185.0,32.0,10
1258,Fabio Maldonado,0,2,46.83333333,0.166666667,77.0,0.5,120.33333329999999,2,3,0,1,3,Orthodox,185.42,190.5,205.0,34.0,6
1263,Johny Hendricks,1,0,22.66666667,0.5,33.08333333,3.166666667,56.66666667,6,2,1,5,10,Southpaw,175.26,175.26,185.0,30.0,12
1266,Dennis Bermudez,0,5,39.66666667,0.333333333,53.16666667,3.333333333,82.33333333,5,1,1,0,5,Orthodox,167.64,167.64,155.0,27.0,6
1267,Alexander Gustafsson,1,0,26.66666667,0.5555555560000001,38.11111111,1.222222222,50.88888889,6,2,1,3,7,Orthodox,195.58,200.66,205.0,27.0,9
1268,Michael Johnson,0,2,23.5,0.8,37.7,0.4,41.1,3,4,1,3,6,Southpaw,177.8,185.42,145.0,27.0,10
1269,Brad Pickett,1,0,25.0,0.333333333,35.33333333,1.5,51.83333333,2,3,0,1,3,Orthodox,167.64,172.72,135.0,35.0,6
1273,Dong Hyun Kim,0,3,19.16666667,0.166666667,25.33333333,2.583333333,61.91666667,3,3,0,2,9,Southpaw,187.96,193.04,170.0,32.0,12
1274,Matt Mitrione,1,0,18.44444444,0.666666667,26.11111111,0.0,30.77777778,5,3,0,5,6,Switch,190.5,200.66,265.0,35.0,9
1275,Hatsu Hioki,3,0,22.0,0.0,36.0,1.8,83.2,2,3,0,0,2,Orthodox,180.34,177.8,145.0,30.0,5
1278,Rory MacDonald,1,0,31.625,0.0,43.625,2.375,54.875,5,2,0,2,6,Orthodox,182.88,193.04,170.0,24.0,8
1279,Mike Pyle,1,0,12.08333333,0.333333333,18.58333333,0.916666667,47.75,4,4,0,3,8,Orthodox,182.88,187.96,170.0,38.0,12
1281,Raphael Assuncao,0,5,18.0,0.166666667,34.5,1.0,44.66666667,5,1,0,1,5,Orthodox,165.1,167.64,135.0,31.0,6
1283,Lyoto Machida,0,1,16.25,0.75,31.125,0.8125,42.9375,8,4,4,5,12,Southpaw,185.42,187.96,185.0,35.0,16
1285,Erick Silva,1,0,6.0,0.166666667,11.5,0.333333333,14.0,1,3,0,1,3,Orthodox,182.88,187.96,170.0,29.0,6
1286,Charles Oliveira,2,0,10.66666667,0.111111111,19.55555556,0.666666667,29.55555556,2,5,0,0,4,Orthodox,177.8,187.96,155.0,24.0,9
1288,Francisco Trinaldo,1,0,11.0,0.4,21.0,0.8,33.6,2,2,0,1,3,Southpaw,175.26,177.8,155.0,35.0,5
1289,Iuri Alcantara,1,0,17.66666667,0.0,24.66666667,1.333333333,47.66666667,2,3,0,1,3,Southpaw,175.26,180.34,135.0,33.0,6
1290,Felipe Arantes,1,0,22.0,0.0,36.4,1.0,55.4,1,3,0,1,2,Orthodox,172.72,185.42,135.0,26.0,5
1292,Renan Barao,0,6,36.0,0.333333333,56.0,1.6666666669999999,70.0,6,0,3,1,6,Orthodox,167.64,177.8,135.0,27.0,6
1293,Jose Aldo,0,5,41.0,0.4,52.8,2.0,66.2,5,0,5,2,5,Orthodox,170.18,177.8,145.0,27.0,5
1294,Chris Cariaso,0,1,30.0,0.0,48.625,1.0,69.75,3,3,0,1,5,Southpaw,160.02,160.02,125.0,32.0,8
1295,Nick Catone,2,0,15.57142857,0.0,23.57142857,2.5714285709999998,49.14285714,2,4,0,0,3,Southpaw,182.88,182.88,185.0,32.0,7
1299,Benson Henderson,1,0,31.375,0.25,64.375,2.625,100.375,7,1,5,0,7,Southpaw,175.26,177.8,170.0,30.0,8
1300,Stipe Miocic,0,1,37.2,0.2,52.4,1.6,69.6,3,1,0,2,4,Orthodox,193.04,203.2,240.0,31.0,5
1301,Donald Cerrone,0,1,21.90909091,0.363636364,45.72727273,0.9090909090000001,54.18181818,4,3,0,2,8,Orthodox,185.42,185.42,155.0,30.0,11
1302,Alex Caceres,0,1,31.0,0.0,47.625,0.125,63.875,2,4,0,0,4,Southpaw,177.8,185.42,145.0,25.0,8
1303,Eddie Wineland,1,0,32.4,0.4,39.4,0.4,42.6,2,3,1,1,2,Orthodox,170.18,175.26,135.0,29.0,5
1304,Daron Cruickshank,1,0,17.4,0.2,34.4,0.8,43.6,2,2,0,1,3,Switch,172.72,182.88,155.0,28.0,5
1306,TJ Dillashaw,1,0,20.16666667,0.333333333,28.33333333,1.6666666669999999,42.33333333,4,2,1,2,4,Orthodox,167.64,170.18,125.0,27.0,6
1309,Cole Miller,0,1,22.0,0.2,30.26666667,0.333333333,44.6,2,6,0,1,9,Orthodox,185.42,187.96,145.0,29.0,15
1310,Ramsey Nijem,2,0,17.16666667,0.166666667,21.83333333,2.666666667,53.66666667,3,3,1,1,3,Orthodox,180.34,190.5,155.0,25.0,6
1314,Max Holloway,2,0,42.33333333,0.5,62.66666667,0.0,65.33333333,3,3,0,1,3,Orthodox,180.34,175.26,155.0,22.0,6
1316,Chris Weidman,0,6,20.83333333,0.333333333,26.16666667,2.333333333,45.5,6,0,1,2,6,Orthodox,187.96,198.12,185.0,29.0,6
1318,Jim Miller,1,0,18.46666667,0.2,28.73333333,1.466666667,46.26666667,7,4,0,2,11,Southpaw,172.72,180.34,155.0,30.0,15
1319,Dustin Poirier,0,1,34.5,0.25,48.125,1.375,61.0,4,2,0,0,6,Southpaw,175.26,182.88,155.0,24.0,8
1320,John Howard,0,1,8.25,0.125,20.875,2.75,54.0,4,3,0,2,5,Orthodox,170.18,180.34,170.0,30.0,8
1323,Demetrious Johnson,0,4,29.125,0.125,68.75,5.0,109.375,4,2,4,0,6,Orthodox,160.02,167.64,125.0,27.0,8
1324,Urijah Faber,0,3,37.42857143,0.14285714300000002,51.28571429,1.714285714,71.42857143,3,2,2,0,5,Orthodox,167.64,170.18,135.0,34.0,7
1325,Chad Mendes,0,4,14.0,0.571428571,23.0,1.714285714,28.28571429,4,1,1,4,6,Orthodox,167.64,167.64,145.0,28.0,7
1326,Joe Lauzon,2,0,14.13333333,0.133333333,15.73333333,1.2,21.86666667,3,6,0,2,9,Orthodox,177.8,180.34,155.0,29.0,15
1328,Sam Stout,1,0,27.6875,0.1875,56.9375,0.5625,69.875,2,8,0,1,8,Orthodox,175.26,177.8,155.0,29.0,16
1330,Mauricio Rua,2,0,24.63636364,0.545454545,40.0,1.454545455,64.54545455,2,6,3,5,5,Orthodox,185.42,193.04,205.0,32.0,11
1331,Ryan Bader,1,0,14.08333333,0.5,21.08333333,1.6666666669999999,37.5,5,4,1,3,8,Orthodox,187.96,187.96,205.0,30.0,12
1332,Takeya Mizugaki,0,3,32.42857143,0.28571428600000004,46.28571429,1.857142857,77.71428571,3,2,0,1,5,Orthodox,170.18,172.72,135.0,29.0,7
1334,Georges St-Pierre,0,11,38.1,0.4,57.65,4.2,119.9,11,2,13,5,18,Orthodox,180.34,193.04,185.0,32.0,20
1335,Rashad Evans,0,1,22.88235294,0.235294118,28.88235294,2.882352941,44.94117647,5,4,4,5,13,Orthodox,182.88,190.5,205.0,34.0,17
1336,Donald Cerrone,1,0,22.2,0.3,47.1,0.9,56.2,4,3,0,2,7,Orthodox,185.42,185.42,155.0,30.0,10
1339,Vitor Belfort,0,2,8.555555556,0.444444444,10.55555556,0.333333333,15.16666667,3,6,5,9,12,Southpaw,182.88,187.96,185.0,36.0,18
1342,Thiago Tavares,1,0,13.23076923,0.0,20.07692308,2.384615385,63.07692308,2,6,0,1,7,Orthodox,170.18,172.72,145.0,29.0,13
1345,Dennis Bermudez,0,4,40.6,0.4,55.0,2.8,84.0,4,1,1,0,4,Orthodox,167.64,167.64,155.0,26.0,5
1348,Lyoto Machida,1,0,17.2,0.7333333329999999,32.86666667,0.8666666670000001,45.46666667,8,4,4,4,11,Southpaw,185.42,187.96,185.0,35.0,15
1353,Cain Velasquez,0,3,32.45454545,0.727272727,41.54545455,2.454545455,89.36363636,7,1,4,8,10,Orthodox,185.42,195.58,240.0,31.0,11
1356,Gabriel Gonzaga,0,1,7.9375,0.375,12.875,1.125,21.0,4,6,1,6,10,Orthodox,187.96,193.04,242.0,34.0,16
1358,Tim Boetsch,2,0,17.0,0.25,31.33333333,1.5,50.25,4,5,0,3,7,Orthodox,182.88,187.96,185.0,32.0,12
1360,Thiago Silva,0,1,16.45454545,0.272727273,28.72727273,0.545454545,48.27272727,4,5,0,6,6,Orthodox,187.96,187.96,205.0,30.0,11
1361,Fabio Maldonado,0,1,44.0,0.2,75.0,0.6,120.2,1,3,0,1,2,Orthodox,185.42,190.5,205.0,33.0,5
1362,Rousimar Palhares,2,0,8.454545455,0.090909091,11.90909091,1.2727272729999999,30.81818182,3,4,0,0,7,Orthodox,172.72,180.34,170.0,33.0,11
1363,Raphael Assuncao,0,4,17.4,0.2,35.0,1.2,46.2,4,1,0,1,4,Orthodox,165.1,167.64,135.0,31.0,5
1364,Jon Jones,0,9,24.76923077,0.307692308,42.46153846,2.0,57.0,9,1,6,4,12,Orthodox,193.04,213.36,205.0,26.0,13
1365,Renan Barao,0,5,40.0,0.2,61.6,2.0,78.2,5,0,2,0,5,Orthodox,167.64,177.8,135.0,26.0,5
1366,Brendan Schaub,0,1,19.0,0.5,22.25,1.125,39.75,4,3,1,3,5,Orthodox,193.04,198.12,245.0,30.0,8
1368,John Makdessi,0,2,35.16666667,0.333333333,55.5,0.0,58.16666667,2,2,0,1,4,Orthodox,172.72,172.72,155.0,28.0,6
1371,Joseph Benavidez,0,2,24.16666667,0.5,48.33333333,1.333333333,58.33333333,3,1,1,2,5,Southpaw,162.56,165.1,125.0,29.0,6
1372,Rafael Natal,0,2,25.28571429,0.28571428600000004,40.85714286,2.857142857,75.0,2,3,0,0,4,Orthodox,182.88,193.04,185.0,30.0,7
1374,Chad Mendes,0,3,12.33333333,0.5,21.5,1.5,26.33333333,3,1,1,3,5,Orthodox,167.64,167.64,145.0,28.0,6
1375,Ben Rothwell,1,0,14.0,0.2,17.2,1.4,33.8,1,3,0,1,2,Orthodox,193.04,198.12,265.0,31.0,5
1378,Carlos Condit,2,0,25.75,0.375,49.625,0.5,108.25,5,3,2,3,5,Orthodox,187.96,190.5,170.0,29.0,8
1380,Court McGee,0,1,50.5,0.0,79.33333333,1.8333333330000001,99.33333333,3,2,1,0,4,Orthodox,180.34,190.5,170.0,28.0,6
